,Latitude,Longitude,Azimuth,Altitude,Dates,Time
0,-7.9271,112.6331,77.19475192181659,-30.312057300569997,2023-01-01,00:00:00
1,-7.9271,112.6331,78.40683882529605,-29.841814642378296,2023-01-01,00:05:00
2,-7.9271,112.6331,79.61216863940135,-29.36953319390356,2023-01-01,00:10:00
3,-7.9271,112.6331,80.81097094552489,-28.895432602736506,2023-01-01,00:15:00
4,-7.9271,112.6331,82.00347555874383,-28.419729389122168,2023-01-01,00:20:00
5,-7.9271,112.6331,83.18991168622921,-27.942637197466343,2023-01-01,00:25:00
6,-7.9271,112.6331,84.37050713216054,-27.46436705435168,2023-01-01,00:30:00
7,-7.9271,112.6331,85.54548910889635,-26.985126990772383,2023-01-01,00:35:00
8,-7.9271,112.6331,86.71508269614327,-26.505122627396204,2023-01-01,00:40:00
9,-7.9271,112.6331,87.87951185188115,-26.024556734192902,2023-01-01,00:45:00
10,-7.9271,112.6331,89.03899792880961,-25.5436298203251,2023-01-01,00:50:00
11,-7.9271,112.6331,90.19376071346647,-25.062539695139897,2023-01-01,00:55:00
12,-7.9271,112.6331,91.34401698959066,-24.58148206099637,2023-01-01,01:00:00
13,-7.9271,112.6331,92.4899814515602,-24.1006501370831,2023-01-01,01:05:00
14,-7.9271,112.6331,93.63186607724202,-23.620234929272936,2023-01-01,01:10:00
15,-7.9271,112.6331,94.76987952338976,-23.140425499333084,2023-01-01,01:15:00
16,-7.9271,112.6331,95.90422806862657,-22.661408585890783,2023-01-01,01:20:00
17,-7.9271,112.6331,97.03511426937013,-22.183369192201603,2023-01-01,01:25:00
18,-7.9271,112.6331,98.16273806499083,-21.70649014339858,2023-01-01,01:30:00
19,-7.9271,112.6331,99.28729546670884,-21.23095266616208,2023-01-01,01:35:00
20,-7.9271,112.6331,100.40897967538196,-20.75693594300567,2023-01-01,01:40:00
21,-7.9271,112.6331,101.52797978691258,-20.28461768703365,2023-01-01,01:45:00
22,-7.9271,112.6331,102.64448177257933,-19.81417375515784,2023-01-01,01:50:00
23,-7.9271,112.6331,103.75866795105811,-19.345778398860013,2023-01-01,01:55:00
24,-7.9271,112.6331,104.8707164784621,-18.879604504472887,2023-01-01,02:00:00
25,-7.9271,112.6331,105.980802327985,-18.41582320684636,2023-01-01,02:05:00
26,-7.9271,112.6331,107.08909604099313,-17.954604436111605,2023-01-01,02:10:00
27,-7.9271,112.6331,108.1957648644598,-17.49611646398559,2023-01-01,02:15:00
28,-7.9271,112.6331,109.30097150810218,-17.040526439848545,2023-01-01,02:20:00
29,-7.9271,112.6331,110.4048752840607,-16.587999935101184,2023-01-01,02:25:00
30,-7.9271,112.6331,111.5076308757584,-16.138701464019753,2023-01-01,02:30:00
31,-7.9271,112.6331,112.60938932647215,-15.692794088042463,2023-01-01,02:35:00
32,-7.9271,112.6331,113.71029755342909,-15.250439623705022,2023-01-01,02:40:00
33,-7.9271,112.6331,114.81049786411847,-14.811798838892216,2023-01-01,02:45:00
34,-7.9271,112.6331,115.91012894711358,-14.377031055826713,2023-01-01,02:50:00
35,-7.9271,112.6331,117.00932465001596,-13.94629463433514,2023-01-01,02:55:00
36,-7.9271,112.6331,118.10821512481252,-13.519746511496097,2023-01-01,03:00:00
37,-7.9271,112.6331,119.20692560472496,-13.097542669257484,2023-01-01,03:05:00
38,-7.9271,112.6331,120.30557754792092,-12.679837675070754,2023-01-01,03:10:00
39,-7.9271,112.6331,121.40428742204718,-12.26678512932133,2023-01-01,03:15:00
40,-7.9271,112.6331,122.50316769754708,-11.858537262657478,2023-01-01,03:20:00
41,-7.9271,112.6331,123.60232636868636,-11.455245093336137,2023-01-01,03:25:00
42,-7.9271,112.6331,124.701866478993,-11.057058567076687,2023-01-01,03:30:00
43,-7.9271,112.6331,125.80188711792084,-10.664126157772944,2023-01-01,03:35:00
44,-7.9271,112.6331,126.9024822060346,-10.27659526806382,2023-01-01,03:40:00
45,-7.9271,112.6331,128.00374164512215,-9.89461177561826,2023-01-01,03:45:00
46,-7.9271,112.6331,129.10575010743435,-9.518320412709336,2023-01-01,03:50:00
47,-7.9271,112.6331,130.20858818720586,-9.147864316725173,2023-01-01,03:55:00
48,-7.9271,112.6331,131.31233118854442,-8.783385390296633,2023-01-01,04:00:00
49,-7.9271,112.6331,132.41705014100518,-8.425023901228501,2023-01-01,04:05:00
50,-7.9271,112.6331,133.52281133016692,-8.072918583945047,2023-01-01,04:10:00
51,-7.9271,112.6331,134.6296758314804,-7.7272067211718,2023-01-01,04:15:00
52,-7.9271,112.6331,135.73770053511544,-7.388023754132791,2023-01-01,04:20:00
53,-7.9271,112.6331,136.8469369418017,-7.055503590237529,2023-01-01,04:25:00
54,-7.9271,112.6331,137.95743234319752,-6.729778171122546,2023-01-01,04:30:00
55,-7.9271,112.6331,139.06922862617418,-6.410977758124709,2023-01-01,04:35:00
56,-7.9271,112.6331,140.18236346084672,-6.0992305090322505,2023-01-01,04:40:00
57,-7.9271,112.6331,141.29686911153163,-5.794662742312276,2023-01-01,04:45:00
58,-7.9271,112.6331,142.41277349132037,-5.497398561168923,2023-01-01,04:50:00
59,-7.9271,112.6331,143.53009972676915,-5.2075599007807005,2023-01-01,04:55:00
60,-7.9271,112.6331,144.64886572570342,-4.925266555157689,2023-01-01,05:00:00
61,-7.9271,112.6331,145.76908525540944,-4.650635818840048,2023-01-01,05:05:00
62,-7.9271,112.6331,146.89076677152264,-4.383782700490188,2023-01-01,05:10:00
63,-7.9271,112.6331,148.0139146596308,-4.124819536391388,2023-01-01,05:15:00
64,-7.9271,112.6331,149.13852807556682,-3.873856183991964,2023-01-01,05:20:00
65,-7.9271,112.6331,150.26460220715435,-3.630999648963527,2023-01-01,05:25:00
66,-7.9271,112.6331,151.39212712403074,-3.396354260104029,2023-01-01,05:30:00
67,-7.9271,112.6331,152.52108890569454,-3.170021342159294,2023-01-01,05:35:00
68,-7.9271,112.6331,153.6514692638448,-2.952099222856489,2023-01-01,05:40:00
69,-7.9271,112.6331,154.78324517361196,-2.742683219078303,2023-01-01,05:45:00
70,-7.9271,112.6331,155.91639002406163,-2.541865340240087,2023-01-01,05:50:00
71,-7.9271,112.6331,157.05087250991505,-2.349734417101505,2023-01-01,05:55:00
72,-7.9271,112.6331,158.18665795617548,-2.166375792705273,2023-01-01,06:00:00
73,-7.9271,112.6331,159.323707216133,-1.991871436490171,2023-01-01,06:05:00
74,-7.9271,112.6331,160.46197802201968,-1.8262996560418336,2023-01-01,06:10:00
75,-7.9271,112.6331,161.6014238984987,-1.669735195980804,2023-01-01,06:15:00
76,-7.9271,112.6331,162.74199537267916,-1.5222489935635208,2023-01-01,06:20:00
77,-7.9271,112.6331,163.88363967339782,-1.3839081667083435,2023-01-01,06:25:00
78,-7.9271,112.6331,165.02630043019076,-1.2547759840304615,2023-01-01,06:30:00
79,-7.9271,112.6331,166.1699189126257,-1.1349116612235248,2023-01-01,06:35:00
80,-7.9271,112.6331,167.31443298033253,-1.024370426315811,2023-01-01,06:40:00
81,-7.9271,112.6331,168.45977849473266,-0.9232033217578574,2023-01-01,06:45:00
82,-7.9271,112.6331,169.60588828166556,-0.8314572581456476,2023-01-01,06:50:00
83,-7.9271,112.6331,170.75269355304258,-0.7491748457684264,2023-01-01,06:55:00
84,-7.9271,112.6331,171.90012288530585,-0.6763944372129914,2023-01-01,07:00:00
85,-7.9271,112.6331,173.0481034999147,-0.6131499969987888,2023-01-01,07:05:00
86,-7.9271,112.6331,174.19656101756075,-0.559471095338766,2023-01-01,07:10:00
87,-7.9271,112.6331,175.34541921326962,-0.515382884580124,2023-01-01,07:15:00
88,-7.9271,112.6331,176.4946013165152,-0.480906018282876,2023-01-01,07:20:00
89,-7.9271,112.6331,177.6440290037907,-0.4560566706118616,2023-01-01,07:25:00
90,-7.9271,112.6331,178.7936238597483,-0.4408464774182374,2023-01-01,07:30:00
91,-7.9271,112.6331,179.94330637237144,-0.4352825470393425,2023-01-01,07:35:00
92,-7.9271,112.6331,-178.90700260008492,-0.4393674342189126,2023-01-01,07:40:00
93,-7.9271,112.6331,-177.7573828320837,-0.4530991425388868,2023-01-01,07:45:00
94,-7.9271,112.6331,-176.60791341867446,-0.4764711276598765,2023-01-01,07:50:00
95,-7.9271,112.6331,-175.45867300788188,-0.5094723102889523,2023-01-01,07:55:00
96,-7.9271,112.6331,-174.30974003211062,-0.5520870720450028,2023-01-01,08:00:00
97,-7.9271,112.6331,-173.16119140003624,-0.6042953107517411,2023-01-01,08:05:00
98,-7.9271,112.6331,-172.01310350561457,-0.6660724216807354,2023-01-01,08:10:00
99,-7.9271,112.6331,-170.86555077390247,-0.7373893863684551,2023-01-01,08:15:00
100,-7.9271,112.6331,-169.71860667050052,-0.8182127451822708,2023-01-01,08:20:00
101,-7.9271,112.6331,-168.5723422613152,-0.9085047176477188,2023-01-01,08:25:00
102,-7.9271,112.6331,-167.42682723096036,-1.0082231654247915,2023-01-01,08:30:00
103,-7.9271,112.6331,-166.28212860364732,-1.1173217284751784,2023-01-01,08:35:00
104,-7.9271,112.6331,-165.13831100693852,-1.2357498539525251,2023-01-01,08:40:00
105,-7.9271,112.6331,-163.99543694188944,-1.363452806896427,2023-01-01,08:45:00
106,-7.9271,112.6331,-162.85356552265293,-1.5003718533359,2023-01-01,08:50:00
107,-7.9271,112.6331,-161.7127535283064,-1.6464441956414264,2023-01-01,08:55:00
108,-7.9271,112.6331,-160.573054006411,-1.801603196007007,2023-01-01,09:00:00
109,-7.9271,112.6331,-159.43451733725638,-1.965778299387156,2023-01-01,09:05:00
110,-7.9271,112.6331,-158.29718985490354,-2.1388952833101875,2023-01-01,09:10:00
111,-7.9271,112.6331,-157.16111492571045,-2.3208761672910594,2023-01-01,09:15:00
112,-7.9271,112.6331,-156.02633174259324,-2.511639460759429,2023-01-01,09:20:00
113,-7.9271,112.6331,-154.89287565580543,-2.711100189007144,2023-01-01,09:25:00
114,-7.9271,112.6331,-153.760778506146,-2.919169900262769,2023-01-01,09:30:00
115,-7.9271,112.6331,-152.63006745278466,-3.135756949038356,2023-01-01,09:35:00
116,-7.9271,112.6331,-151.5007660837255,-3.3607663679812982,2023-01-01,09:40:00
117,-7.9271,112.6331,-150.37289310814558,-3.5941001958180285,2023-01-01,09:45:00
118,-7.9271,112.6331,-149.24646348488054,-3.83565733140328,2023-01-01,09:50:00
119,-7.9271,112.6331,-148.12148713141272,-4.085333880738149,2023-01-01,09:55:00
120,-7.9271,112.6331,-146.99797006446502,-4.34302299337527,2023-01-01,10:00:00
121,-7.9271,112.6331,-145.87591328179414,-4.608615189339002,2023-01-01,10:05:00
122,-7.9271,112.6331,-144.75531316322,-4.881998357460939,2023-01-01,10:10:00
123,-7.9271,112.6331,-143.63616187101718,-5.163057734564124,2023-01-01,10:15:00
124,-7.9271,112.6331,-142.51844626001085,-5.451676256232461,2023-01-01,10:20:00
125,-7.9271,112.6331,-141.40214904785705,-5.747734344821343,2023-01-01,10:25:00
126,-7.9271,112.6331,-140.2872475858674,-6.051110308107794,2023-01-01,10:30:00
127,-7.9271,112.6331,-139.17371503886562,-6.361680107029233,2023-01-01,10:35:00
128,-7.9271,112.6331,-138.06151917582451,-6.679317764178907,2023-01-01,10:40:00
129,-7.9271,112.6331,-136.95062355245585,-7.003895112345157,2023-01-01,10:45:00
130,-7.9271,112.6331,-135.8409864659165,-7.335282167341584,2023-01-01,10:50:00
131,-7.9271,112.6331,-134.73256140189105,-7.673347079732829,2023-01-01,10:55:00
132,-7.9271,112.6331,-133.6252974878607,-8.01795606543405,2023-01-01,11:00:00
133,-7.9271,112.6331,-132.5191384594806,-8.36897379426004,2023-01-01,11:05:00
134,-7.9271,112.6331,-131.41402386517572,-8.726263083744533,2023-01-01,11:10:00
135,-7.9271,112.6331,-130.30988789260337,-9.08968533751552,2023-01-01,11:15:00
136,-7.9271,112.6331,-129.2066605755412,-9.459100218554733,2023-01-01,11:20:00
137,-7.9271,112.6331,-128.1042666316358,-9.834366092051694,2023-01-01,11:25:00
138,-7.9271,112.6331,-127.0026266720901,-10.215339677745332,2023-01-01,11:30:00
139,-7.9271,112.6331,-125.901656191667,-10.601876445732868,2023-01-01,11:35:00
140,-7.9271,112.6331,-124.80126604158669,-10.993830509523598,2023-01-01,11:40:00
141,-7.9271,112.6331,-123.7013629046775,-11.391054500599775,2023-01-01,11:45:00
142,-7.9271,112.6331,-122.6018482923607,-11.793399971009556,2023-01-01,11:50:00
143,-7.9271,112.6331,-121.50261975776438,-12.200716995171687,2023-01-01,11:55:00
144,-7.9271,112.6331,-120.4035697540561,-12.612854623464187,2023-01-01,12:00:00
145,-7.9271,112.6331,-119.30458684446285,-13.029660466034866,2023-01-01,12:05:00
146,-7.9271,112.6331,-118.20555456213224,-13.450981148362931,2023-01-01,12:10:00
147,-7.9271,112.6331,-117.1063526254968,-13.876661874577596,2023-01-01,12:15:00
148,-7.9271,112.6331,-116.00685594449416,-14.30654682707064,2023-01-01,12:20:00
149,-7.9271,112.6331,-114.90693509974555,-14.74047900130696,2023-01-01,12:25:00
150,-7.9271,112.6331,-113.80645682495964,-15.178300025413282,2023-01-01,12:30:00
151,-7.9271,112.6331,-112.7052830149161,-15.6198505610659,2023-01-01,12:35:00
152,-7.9271,112.6331,-111.6032719445448,-16.064969823100842,2023-01-01,12:40:00
153,-7.9271,112.6331,-110.50027713026118,-16.513496036702,2023-01-01,12:45:00
154,-7.9271,112.6331,-109.396148554551,-16.965265940018252,2023-01-01,12:50:00
155,-7.9271,112.6331,-108.29073152589343,-17.420115241259293,2023-01-01,12:55:00
156,-7.9271,112.6331,-107.18386791029558,-17.877878105248765,2023-01-01,13:00:00
157,-7.9271,112.6331,-106.07539513890632,-18.33838754809645,2023-01-01,13:05:00
158,-7.9271,112.6331,-104.96514670296412,-18.80147521899918,2023-01-01,13:10:00
159,-7.9271,112.6331,-103.85295265184932,-19.266971173000723,2023-01-01,13:15:00
160,-7.9271,112.6331,-102.73863860532938,-19.73470426282752,2023-01-01,13:20:00
161,-7.9271,112.6331,-101.62202700784847,-20.204501591347167,2023-01-01,13:25:00
162,-7.9271,112.6331,-100.5029359903124,-20.676188964774123,2023-01-01,13:30:00
163,-7.9271,112.6331,-99.3811806391862,-21.149590333169776,2023-01-01,13:35:00
164,-7.9271,112.6331,-98.25657186631852,-21.62452824005491,2023-01-01,13:40:00
165,-7.9271,112.6331,-97.12891768951845,-22.10082325514053,2023-01-01,13:45:00
166,-7.9271,112.6331,-95.99802226474026,-22.578294355996125,2023-01-01,13:50:00
167,-7.9271,112.6331,-94.86368642740835,-23.05675867300001,2023-01-01,13:55:00
168,-7.9271,112.6331,-93.72570825188626,-23.536031228300963,2023-01-01,14:00:00
169,-7.9271,112.6331,-92.58388209511146,-24.01592531563378,2023-01-01,14:05:00
170,-7.9271,112.6331,-91.4379999397884,-24.49625191394052,2023-01-01,14:10:00
171,-7.9271,112.6331,-90.28785029903362,-24.97682012988553,2023-01-01,14:15:00
172,-7.9271,112.6331,-89.13321959229941,-25.45743660752428,2023-01-01,14:20:00
173,-7.9271,112.6331,-87.97389106926529,-25.937905968732984,2023-01-01,14:25:00
174,-7.9271,112.6331,-86.80964622400012,-26.41803022127569,2023-01-01,14:30:00
175,-7.9271,112.6331,-85.64026389770046,-26.89760913434328,2023-01-01,14:35:00
176,-7.9271,112.6331,-84.46552095080953,-27.37643996917409,2023-01-01,14:40:00
177,-7.9271,112.6331,-83.28519296831979,-27.85431721130774,2023-01-01,14:45:00
178,-7.9271,112.6331,-82.09905340342655,-28.33103294663177,2023-01-01,14:50:00
179,-7.9271,112.6331,-80.90687511678384,-28.806376276890767,2023-01-01,14:55:00
180,-7.9271,112.6331,-79.70842940055573,-29.28013376177937,2023-01-01,15:00:00
181,-7.9271,112.6331,-78.50348758024923,-29.752088843151668,2023-01-01,15:05:00
182,-7.9271,112.6331,-77.29182008088233,-30.22202229050617,2023-01-01,15:10:00
183,-7.9271,112.6331,-76.07319809934057,-30.689711637679817,2023-01-01,15:15:00
184,-7.9271,112.6331,-74.84739288160311,-31.1549315724549,2023-01-01,15:20:00
185,-7.9271,112.6331,-73.61417665080603,-31.617453700442912,2023-01-01,15:25:00
186,-7.9271,112.6331,-72.37332358923473,-32.07704632163081,2023-01-01,15:30:00
187,-7.9271,112.6331,-71.12460919365267,-32.53347483400194,2023-01-01,15:35:00
188,-7.9271,112.6331,-69.86781216180725,-32.986501219917315,2023-01-01,15:40:00
189,-7.9271,112.6331,-68.60271364809614,-33.435884525241335,2023-01-01,15:45:00
190,-7.9271,112.6331,-67.32909924829374,-33.88138037490605,2023-01-01,15:50:00
191,-7.9271,112.6331,-66.04675831783429,-34.32274147025631,2023-01-01,15:55:00
192,-7.9271,112.6331,-64.75548605973472,-34.75971713997639,2023-01-01,16:00:00
193,-7.9271,112.6331,-63.45508309263307,-35.19205379895041,2023-01-01,16:05:00
194,-7.9271,112.6331,-62.145356763040894,-35.6194948319038,2023-01-01,16:10:00
195,-7.9271,112.6331,-60.82612253529007,-36.04178050285342,2023-01-01,16:15:00
196,-7.9271,112.6331,-59.49720365426288,-36.45864845522032,2023-01-01,16:20:00
197,-7.9271,112.6331,-58.158433498563646,-36.86983338115756,2023-01-01,16:25:00
198,-7.9271,112.6331,-56.809655136077176,-37.27506761310978,2023-01-01,16:30:00
199,-7.9271,112.6331,-55.45072377969561,-37.67408085228583,2023-01-01,16:35:00
200,-7.9271,112.6331,-54.08150639526144,-38.06660079893344,2023-01-01,16:40:00
201,-7.9271,112.6331,-52.70188424581565,-38.45235294807156,2023-01-01,16:45:00
202,-7.9271,112.6331,-51.31175273268772,-38.8310612103732,2023-01-01,16:50:00
203,-7.9271,112.6331,-49.91102307473172,-39.2024480337564,2023-01-01,16:55:00
204,-7.9271,112.6331,-48.499624038725166,-39.56623457096649,2023-01-01,17:00:00
205,-7.9271,112.6331,-47.0775017896909,-39.92214137144415,2023-01-01,17:05:00
206,-7.9271,112.6331,-45.64462257887914,-40.26988836971333,2023-01-01,17:10:00
207,-7.9271,112.6331,-44.2009723794236,-40.6091956809463,2023-01-01,17:15:00
208,-7.9271,112.6331,-42.74655957703576,-40.93978367425915,2023-01-01,17:20:00
209,-7.9271,112.6331,-41.28141454422734,-41.26137381811216,2023-01-01,17:25:00
210,-7.9271,112.6331,-39.80559228479648,-41.57368884165697,2023-01-01,17:30:00
211,-7.9271,112.6331,-38.31917209843916,-41.87645358844175,2023-01-01,17:35:00
212,-7.9271,112.6331,-36.82225913472446,-42.16939546315735,2023-01-01,17:40:00
213,-7.9271,112.6331,-35.314985896163954,-42.45224493254278,2023-01-01,17:45:00
214,-7.9271,112.6331,-33.79751163014474,-42.72473643992007,2023-01-01,17:50:00
215,-7.9271,112.6331,-32.27002464393644,-42.98660877143597,2023-01-01,17:55:00
216,-7.9271,112.6331,-30.732741249728377,-43.23760604311847,2023-01-01,18:00:00
217,-7.9271,112.6331,-29.18590784457472,-43.47747813567205,2023-01-01,18:05:00
218,-7.9271,112.6331,-27.629799551007064,-43.70598169726362,2023-01-01,18:10:00
219,-7.9271,112.6331,-26.0647220045924,-43.92288063331242,2023-01-01,18:15:00
220,-7.9271,112.6331,-24.491009846627307,-44.12794708104524,2023-01-01,18:20:00
221,-7.9271,112.6331,-22.909027114588024,-44.32096206976743,2023-01-01,18:25:00
222,-7.9271,112.6331,-21.31916745320512,-44.50171620873183,2023-01-01,18:30:00
223,-7.9271,112.6331,-19.72185199408276,-44.67001061501547,2023-01-01,18:35:00
224,-7.9271,112.6331,-18.1175302202873,-44.82565745698898,2023-01-01,18:40:00
225,-7.9271,112.6331,-16.506677204585134,-44.9684808519339,2023-01-01,18:45:00
226,-7.9271,112.6331,-14.88979406396445,-45.09831739086616,2023-01-01,18:50:00
227,-7.9271,112.6331,-13.26740476201762,-45.21501695024661,2023-01-01,18:55:00
228,-7.9271,112.6331,-11.640056171547627,-45.31844317246208,2023-01-01,19:00:00
229,-7.9271,112.6331,-10.008314679931548,-45.40847415484639,2023-01-01,19:05:00
230,-7.9271,112.6331,-8.372764795046972,-45.485002917934544,2023-01-01,19:10:00
231,-7.9271,112.6331,-6.734007583029387,-45.54793785018918,2023-01-01,19:15:00
232,-7.9271,112.6331,-5.092656771102038,-45.5972031805518,2023-01-01,19:20:00
233,-7.9271,112.6331,-3.449338000992864,-45.63273925076872,2023-01-01,19:25:00
234,-7.9271,112.6331,-1.804684470484439,-45.654502837659685,2023-01-01,19:30:00
235,-7.9271,112.6331,-0.1593360074529274,-45.66246731189053,2023-01-01,19:35:00
236,-7.9271,112.6331,1.4860654386528478,-45.656622782936296,2023-01-01,19:40:00
237,-7.9271,112.6331,3.1308768038817467,-45.63697613561792,2023-01-01,19:45:00
238,-7.9271,112.6331,4.774458228707529,-45.603550997314834,2023-01-01,19:50:00
239,-7.9271,112.6331,6.416175146525922,-45.55638762337329,2023-01-01,19:55:00
240,-7.9271,112.6331,8.055400322805268,-45.495542740275575,2023-01-01,20:00:00
241,-7.9271,112.6331,9.691518014871091,-45.421089239333206,2023-01-01,20:05:00
242,-7.9271,112.6331,11.323924723878182,-45.33311591441085,2023-01-01,20:10:00
243,-7.9271,112.6331,12.952033351133595,-45.23172698703128,2023-01-01,20:15:00
244,-7.9271,112.6331,14.575273680006308,-45.11704174432603,2023-01-01,20:20:00
245,-7.9271,112.6331,16.19309621033864,-44.98919391543895,2023-01-01,20:25:00
246,-7.9271,112.6331,17.804972310622958,-44.84833122851635,2023-01-01,20:30:00
247,-7.9271,112.6331,19.410397449004986,-44.69461468236442,2023-01-01,20:35:00
248,-7.9271,112.6331,21.008892041453425,-44.52821793787815,2023-01-01,20:40:00
249,-7.9271,112.6331,22.60000211362493,-44.3493267062718,2023-01-01,20:45:00
250,-7.9271,112.6331,24.183301884851097,-44.15813787534557,2023-01-01,20:50:00
251,-7.9271,112.6331,25.758392933194568,-43.95485896751176,2023-01-01,20:55:00
252,-7.9271,112.6331,27.3249065674359,-43.73970718516319,2023-01-01,21:00:00
253,-7.9271,112.6331,28.88250259469301,-43.512908872047525,2023-01-01,21:05:00
254,-7.9271,112.6331,30.430871267181185,-43.27469852273324,2023-01-01,21:10:00
255,-7.9271,112.6331,31.96973169225839,-43.02531826843136,2023-01-01,21:15:00
256,-7.9271,112.6331,33.4988331863671,-42.765016908910575,2023-01-01,21:20:00
257,-7.9271,112.6331,35.01795438478334,-42.49404926526093,2023-01-01,21:25:00
258,-7.9271,112.6331,36.52690221811542,-42.21267557687346,2023-01-01,21:30:00
259,-7.9271,112.6331,38.02551278520288,-41.92116054464016,2023-01-01,21:35:00
260,-7.9271,112.6331,39.51364905453919,-41.61977295898348,2023-01-01,21:40:00
261,-7.9271,112.6331,40.99120168670214,-41.30878473991234,2023-01-01,21:45:00
262,-7.9271,112.6331,42.458086561235554,-40.98847064139423,2023-01-01,21:50:00
263,-7.9271,112.6331,43.91424539956681,-40.65910733131702,2023-01-01,21:55:00
264,-7.9271,112.6331,45.35964316646811,-40.32097318019368,2023-01-01,22:00:00
265,-7.9271,112.6331,46.7942683632654,-39.97434743365454,2023-01-01,22:05:00
266,-7.9271,112.6331,48.21813131938037,-39.61950985217671,2023-01-01,22:10:00
267,-7.9271,112.6331,49.63126247534568,-39.25674040716957,2023-01-01,22:15:00
268,-7.9271,112.6331,51.03371255550563,-38.88631852581258,2023-01-01,22:20:00
269,-7.9271,112.6331,52.42554987956145,-38.50852309566353,2023-01-01,22:25:00
270,-7.9271,112.6331,53.80686069789485,-38.12363171593521,2023-01-01,22:30:00
271,-7.9271,112.6331,55.17774653683742,-37.73192078408825,2023-01-01,22:35:00
272,-7.9271,112.6331,56.53832453681663,-37.33366479575909,2023-01-01,22:40:00
273,-7.9271,112.6331,57.88872486102332,-36.92913650766327,2023-01-01,22:45:00
274,-7.9271,112.6331,59.22909088265159,-36.51860633808601,2023-01-01,22:50:00
275,-7.9271,112.6331,60.55957756881454,-36.10234232382046,2023-01-01,22:55:00
276,-7.9271,112.6331,61.88034992806838,-35.680610116806314,2023-01-01,23:00:00
277,-7.9271,112.6331,63.191583265914616,-35.25367244369744,2023-01-01,23:05:00
278,-7.9271,112.6331,64.49346082570163,-34.821789431292025,2023-01-01,23:10:00
279,-7.9271,112.6331,65.78617429075973,-34.38521804522148,2023-01-01,23:15:00
280,-7.9271,112.6331,67.06992152534319,-33.94421247036727,2023-01-01,23:20:00
281,-7.9271,112.6331,68.3449071483096,-33.49902357703549,2023-01-01,23:25:00
282,-7.9271,112.6331,69.61134038327802,-33.04989934671007,2023-01-01,23:30:00
283,-7.9271,112.6331,70.86943552996986,-32.59708442420906,2023-01-01,23:35:00
284,-7.9271,112.6331,72.11941075961653,-32.140820278261664,2023-01-01,23:40:00
285,-7.9271,112.6331,73.36148697865241,-31.681345382082448,2023-01-01,23:45:00
286,-7.9271,112.6331,74.59588839354703,-31.218894793878416,2023-01-01,23:50:00
287,-7.9271,112.6331,75.82284061945334,-30.75370066758731,2023-01-01,23:55:00
288,-7.9271,112.6331,77.04257148166973,-30.285991785418947,2023-01-02,00:00:00
289,-7.9271,112.6331,78.25530921048241,-29.815994094837144,2023-01-02,00:05:00
290,-7.9271,112.6331,79.46128330147637,-29.34393025052853,2023-01-02,00:10:00
291,-7.9271,112.6331,80.66072279638797,-28.87002016977441,2023-01-02,00:15:00
292,-7.9271,112.6331,81.85385703106738,-28.394480647025684,2023-01-02,00:20:00
293,-7.9271,112.6331,83.04091479079439,-27.91752560437095,2023-01-02,00:25:00
294,-7.9271,112.6331,84.22212351021803,-27.43936634947057,2023-01-02,00:30:00
295,-7.9271,112.6331,85.39771008402315,-26.96021119653117,2023-01-02,00:35:00
296,-7.9271,112.6331,86.56789932206627,-26.48026605110377,2023-01-02,00:40:00
297,-7.9271,112.6331,87.73291495961365,-25.99973396874253,2023-01-02,00:45:00
298,-7.9271,112.6331,88.89297816956797,-25.51881574480355,2023-01-02,00:50:00
299,-7.9271,112.6331,90.04830860029016,-25.037709474879847,2023-01-02,00:55:00
300,-7.9271,112.6331,91.19912293613162,-24.556611147250518,2023-01-02,01:00:00
301,-7.9271,112.6331,92.34563580928834,-24.075714266387383,2023-01-02,01:05:00
302,-7.9271,112.6331,93.48805916963892,-23.595210122876576,2023-01-02,01:10:00
303,-7.9271,112.6331,94.626601681057,-23.11528806120471,2023-01-02,01:15:00
304,-7.9271,112.6331,95.76146965811962,-22.63613510258052,2023-01-02,01:20:00
305,-7.9271,112.6331,96.8928657235462,-22.15793653112565,2023-01-02,01:25:00
306,-7.9271,112.6331,98.02098991187556,-21.680875451099347,2023-01-02,01:30:00
307,-7.9271,112.6331,99.14603835438244,-21.20513336752716,2023-01-02,01:35:00
308,-7.9271,112.6331,100.26820439706518,-20.73088973984645,2023-01-02,01:40:00
309,-7.9271,112.6331,101.38767730488296,-20.25832255663663,2023-01-02,01:45:00
310,-7.9271,112.6331,102.504643239727,-19.787607949363263,2023-01-02,01:50:00
311,-7.9271,112.6331,103.61928473286449,-19.31892044256635,2023-01-02,01:55:00
312,-7.9271,112.6331,104.731780170647,-18.85243319568021,2023-01-02,02:00:00
313,-7.9271,112.6331,105.84230477717576,-18.388317615041533,2023-01-02,02:05:00
314,-7.9271,112.6331,106.9510293616274,-17.92674390213752,2023-01-02,02:10:00
315,-7.9271,112.6331,108.0581214544132,-17.467880600079333,2023-01-02,02:15:00
316,-7.9271,112.6331,109.16374406512006,-17.011895129384815,2023-01-02,02:20:00
317,-7.9271,112.6331,110.26805682061298,-16.558953332660685,2023-01-02,02:25:00
318,-7.9271,112.6331,111.37121473147567,-16.109219996607106,2023-01-02,02:30:00
319,-7.9271,112.6331,112.47336918196622,-15.662858455454934,2023-01-02,02:35:00
320,-7.9271,112.6331,113.57466744313462,-15.220030799367038,2023-01-02,02:40:00
